REPDTE,ASSET,CERT,INTINC,NETINC,NONII,LNLSNET,DEP,NPERFV,ID
20260331,3117180,14863,42294.0,7131.0,2326.0,2539863,2569172,0.6881861169390282,14863_20260331
20260331,3092675,33867,36620.0,9673.0,5907.0,2023632,2726533,0.3686452666381045,33867_20260331
20260331,3072746,22451,40715.0,9336.0,3256.0,2272069,2647323,0.414482680963542,22451_20260331
20260331,3068942,18129,38229.0,4014.0,3632.0,2468715,2456888,0.5996203251804694,18129_20260331
20260331,3065066,21031,32499.0,9155.0,4683.0,1942586,2759550,0.1973856354153548,21031_20260331
20260331,3051213,17764,38445.0,6523.0,1900.0,2311574,2339745,1.6197492603761192,17764_20260331
20260331,3034068,1058,40718.0,9961.0,4509.0,2372751,2521420,1.002779107126142,1058_20260331
20260331,3022065,7593,40251.0,10990.0,3628.0,2281202,2458046,1.3270065336119508,7593_20260331
20260331,3019439,30401,34311.0,4683.0,2485.0,2130950,2428383,0.3971267510289163,30401_20260331
20260331,3016164,33503,45936.0,14177.0,2153.0,2569805,2380431,1.067050730663187,33503_20260331
20260331,3011349,15953,42188.0,6755.0,5402.0,2071749,2650011,1.5500694207147694,15953_20260331
20260331,2999669,23647,40453.0,10036.0,21400.0,1736623,2455242,0.5904651479879947,23647_20260331
20260331,2995084,18013,33953.0,3061.0,4537.0,2448735,2663327,0.0874766784504207,18013_20260331
20260331,2977085,25093,36330.0,6840.0,7390.0,1857022,2577829,0.8686349230875168,25093_20260331
20260331,2965709,32647,37058.0,9312.0,6567.0,2397721,2611306,0.1967489055736756,32647_20260331
20260331,2965084,16958,40405.0,9350.0,4328.0,2247287,2599116,0.5761388210249693,16958_20260331
20260331,2964249,19220,30902.0,4970.0,3134.0,1750753,2664822,0.3494645692720146,19220_20260331
20260331,2959361,26906,36654.0,-95.0,11553.0,1715374,2546780,0.7095112762518665,26906_20260331
20260331,2950523,16604,41857.0,6916.0,5891.0,1815547,2561362,0.4041995266601887,16604_20260331
20260331,2938465,15310,36114.0,5473.0,5146.0,1629389,2510438,1.2335692274708054,15310_20260331
20260331,2933852,23473,36669.0,6870.0,4010.0,2070227,2488727,0.3050596962627971,23473_20260331
20260331,2933056,10044,36914.0,12266.0,4082.0,1610379,2317148,0.5791911235244059,10044_20260331
20260331,2930432,8866,35236.0,8911.0,7870.0,2011500,2554320,0.6643047850965318,8866_20260331
20260331,2917042,29488,31542.0,6380.0,2602.0,2389015,2180320,0.3787741143254022,29488_20260331
20260331,2916156,90290,31132.0,6753.0,4187.0,2084166,2365279,0.4893771115125528,90290_20260331
20260331,2915509,698,39059.0,4526.0,2790.0,2214355,2522507,0.3797278622703617,698_20260331
20260331,2915023,57997,35568.0,10930.0,1808.0,1346612,2356588,0.2687114304072386,57997_20260331
20260331,2901954,34885,41517.0,7218.0,1670.0,2095584,2578238,0.4257131574104896,34885_20260331
20260331,2898815,34588,19448.0,126092.0,224576.0,0,0,0.0,34588_20260331
20260331,2895001,57591,42492.0,15599.0,1937.0,2184598,2476069,0.6151984058036595,57591_20260331
20260331,2894748,17741,36857.0,7017.0,2827.0,2380925,2271157,0.4598327730082204,17741_20260331
20260331,2885657,90196,34421.0,2557.0,12680.0,2247567,2481234,1.2101576867936834,90196_20260331
20260331,2872182,6423,35818.0,12694.0,-825.0,1957307,2472589,0.4149458495318193,6423_20260331
20260331,2866781,57244,34318.0,17429.0,12066.0,1995695,1979936,0.4196344262083501,57244_20260331
20260331,2864973,24387,37903.0,3727.0,629.0,2695784,2273913,4.11529183695623,24387_20260331
20260331,2864702,34656,52867.0,17279.0,584.0,2352132,2434036,0.6519351751072189,34656_20260331
20260331,2859364,11868,30989.0,7923.0,5312.0,2003093,2577146,0.0852287431750557,11868_20260331
20260331,2858811,19573,41454.0,11883.0,1681.0,2258741,2451882,0.033405496201043,19573_20260331
20260331,2853576,7900,37643.0,9177.0,1972.0,2171349,2478725,1.2094648959761365,7900_20260331
20260331,2842514,57369,37032.0,11016.0,4708.0,2214949,2512559,0.1280556577733654,57369_20260331
20260331,2826945,58309,36123.0,10324.0,2310.0,1842363,2172736,2.742005946348443,58309_20260331
20260331,2811973,18012,31663.0,6593.0,3815.0,2136152,2437963,0.2626269882392185,18012_20260331
20260331,2810125,1528,34363.0,5716.0,3823.0,1830826,2174637,0.9571460344290736,1528_20260331
20260331,2802372,90215,33617.0,6270.0,4239.0,2261982,2228250,0.4863023181790283,90215_20260331
20260331,2794851,16470,33712.0,7636.0,8973.0,1899942,2530809,0.5654684274760979,16470_20260331
20260331,2790564,10363,39252.0,7892.0,8371.0,2090903,2410464,0.0758628004948103,10363_20260331
20260331,2781577,22957,36709.0,7335.0,1586.0,1509699,2468826,1.3005931527331438,22957_20260331
20260331,2773623,4789,35939.0,10501.0,6078.0,1971393,2501889,0.1918068894006143,4789_20260331
20260331,2769160,18198,34432.0,5853.0,6661.0,2029716,2259561,0.8808086206647503,18198_20260331
20260331,2764700,27074,54322.0,27239.0,1271.0,2207846,2223978,2.3014793648497127,27074_20260331
20260331,2761354,90300,30279.0,5554.0,3445.0,2180505,2383591,0.1679248658447993,90300_20260331
20260331,2748374,597,33585.0,9815.0,5909.0,2289523,2322605,0.3439852072534524,597_20260331
20260331,2734177,18561,33186.0,1777.0,13765.0,1771913,2471235,0.7138894080375923,18561_20260331
20260331,2730496,29683,22936.0,1626.0,2821.0,1421941,2163072,2.147888149259329,29683_20260331
20260331,2712746,2315,37345.0,8594.0,5496.0,1995907,2458339,0.2552395248209748,2315_20260331
20260331,2712157,20231,33969.0,9311.0,2141.0,1865497,2345267,1.2622425619165851,20231_20260331
20260331,2700336,5146,25526.0,11667.0,468.0,1777315,1786130,0.807899461400359,5146_20260331
20260331,2699382,57944,38537.0,7737.0,4056.0,2215351,2328101,1.8184532607833943,57944_20260331
20260331,2697498,12944,34419.0,11660.0,2483.0,1924119,2363814,0.9652648491305648,12944_20260331
20260331,2693463,58291,42414.0,12465.0,1942.0,2111324,2375837,1.6019525792632012,58291_20260331
20260331,2689580,5744,32233.0,9791.0,2051.0,1985472,2260897,0.0867793484484566,5744_20260331
20260331,2688272,8235,34921.0,8248.0,6238.0,1738798,2283093,0.3774543647369016,8235_20260331
20260331,2680831,8283,51707.0,10485.0,52467.0,1076948,2386401,0.9399697332655436,8283_20260331
20260331,2675774,57071,40524.0,8405.0,3077.0,2255285,2244675,0.6698622529406445,57071_20260331
20260331,2675658,58057,34187.0,5366.0,1292.0,2145528,2091573,0.2718583615693785,58057_20260331
20260331,2669355,17964,37567.0,11958.0,4724.0,1890893,2341497,0.3915927255835211,17964_20260331
20260331,2661080,24516,32422.0,7724.0,4283.0,1584300,2321811,1.7120116644369954,24516_20260331
20260331,2658605,57701,33814.0,12246.0,14325.0,2054524,2260607,0.3200550664728306,57701_20260331
20260331,2651012,57449,75291.0,13004.0,1115.0,2390231,2133810,0.433796602957663,57449_20260331
20260331,2648458,19531,35870.0,5841.0,3560.0,2158780,2258445,0.3499394742148072,19531_20260331
20260331,2646823,5496,35600.0,7709.0,5008.0,1988594,2383220,0.4603254543276977,5496_20260331
20260331,2632362,57716,34336.0,8371.0,1599.0,1990806,2267047,0.6316380497819069,57716_20260331
20260331,2609889,12517,40249.0,9767.0,5605.0,2032630,2174252,1.3360338313238609,12517_20260331
20260331,2607581,33005,34740.0,11299.0,3638.0,2017012,2231190,0.628705301963774,33005_20260331
20260331,2592134,34404,118722.0,31428.0,27441.0,2167691,2016880,0.4773287183455793,34404_20260331
20260331,2590607,28679,31262.0,6348.0,4550.0,2001473,2163064,0.0695975885188297,28679_20260331
20260331,2586584,19899,38854.0,12217.0,1125.0,1984970,2156560,2.084177432474646,19899_20260331
20260331,2585304,9123,46269.0,12745.0,2932.0,2159969,2214149,0.7228937099853634,9123_20260331
20260331,2582570,14382,33051.0,8363.0,1946.0,1865995,2152772,0.9796055866830328,14382_20260331
20260331,2578510,24897,35731.0,13188.0,2509.0,1573138,2227163,0.5102171409069578,24897_20260331
20260331,2577832,33111,31209.0,1688.0,-2074.0,1719756,1506160,0.2817483839133039,33111_20260331
20260331,2576353,23620,30856.0,2057.0,955.0,1982964,2049446,0.8236837110442551,23620_20260331
20260331,2575135,57777,40712.0,2935.0,7067.0,2199283,2173674,2.4173489933537464,57777_20260331
20260331,2572193,57510,39038.0,9491.0,1616.0,2151908,2202730,0.6345946824363491,57510_20260331
20260331,2556320,90303,28633.0,4339.0,1609.0,1663289,2248323,0.1403188959128747,90303_20260331
20260331,2554094,3887,36144.0,7091.0,3800.0,2023052,2117947,0.1478019211509051,3887_20260331
20260331,2545338,22334,35047.0,8059.0,1968.0,2155503,1997100,0.4157011760324169,22334_20260331
20260331,2542843,3664,32994.0,7454.0,4554.0,1944457,2281891,0.6449867333531799,3664_20260331
20260331,2539080,19333,33224.0,9951.0,8652.0,1610226,2194473,1.9049025631331036,19333_20260331
20260331,2533545,958,29438.0,7834.0,3229.0,1635512,1986150,0.2040224270735274,958_20260331
20260331,2515559,59205,35296.0,6352.0,1164.0,1236100,1956754,0.9820878778832062,59205_20260331
20260331,2513864,6158,31150.0,5243.0,2901.0,1920370,2182062,0.0978175430333542,6158_20260331
20260331,2507344,27046,33968.0,6440.0,4200.0,1654174,2194135,0.6016326439451467,27046_20260331
20260331,2495690,5551,28183.0,5004.0,4593.0,1303179,2029341,0.0281284935228333,5551_20260331
20260331,2472114,30953,21539.0,5803.0,1919.0,493023,2126939,0.0443749762349147,30953_20260331
20260331,2470409,22373,34220.0,5463.0,7129.0,1867713,2191387,0.771086892899111,22373_20260331
20260331,2469605,19559,41698.0,14049.0,5365.0,2044937,2018828,0.6963056845123006,19559_20260331
20260331,2460076,11112,33151.0,6765.0,4937.0,1606594,2016190,0.9884653970039948,11112_20260331
20260331,2449456,12769,33153.0,12081.0,4486.0,1468362,2184778,0.4958243789641455,12769_20260331
20260331,2444828,34908,39993.0,12873.0,4889.0,1878270,2150278,0.1864752857869756,34908_20260331
20260331,2435028,3256,30752.0,10525.0,4595.0,1593350,2077026,0.0,3256_20260331
20260331,2423392,58892,30424.0,7429.0,3709.0,1875820,1775974,0.6762834902483792,58892_20260331
20260331,2423035,7493,27802.0,5346.0,4347.0,1630102,2074075,0.5705241566877903,7493_20260331
20260331,2408557,2711,30242.0,6929.0,2991.0,1620119,2142558,0.199870710969265,2711_20260331
20260331,2405103,58140,38956.0,13841.0,6455.0,1790728,2120730,0.0306016000146355,58140_20260331
20260331,2401075,34047,28030.0,6074.0,4660.0,1537715,2053452,0.0355257540893141,34047_20260331
20260331,2396023,90282,28515.0,4053.0,4281.0,1856697,1949984,0.2789622637178358,90282_20260331
20260331,2395630,35274,29388.0,1162.0,1897.0,1814715,1974131,0.9335748842684388,35274_20260331
20260331,2394258,57103,30356.0,11070.0,2364.0,1760097,2052032,0.0913853060112987,57103_20260331
20260331,2375423,23799,29273.0,9507.0,2574.0,1320947,2095512,0.0930781591320787,23799_20260331
20260331,2369373,58675,32292.0,2508.0,2744.0,1989841,2051549,1.0650919040606943,58675_20260331
20260331,2364087,8021,27938.0,10296.0,4443.0,1279551,2110472,0.0233493945019789,8021_20260331
20260331,2359213,18204,24901.0,1414.0,2347.0,1786405,1770464,0.1883255136352673,18204_20260331
20260331,2348968,14521,31647.0,7406.0,2597.0,1778207,1968179,1.2089138719641987,14521_20260331
20260331,2348668,58243,29082.0,6571.0,298.0,1953760,1992852,0.0425347473546708,58243_20260331
20260331,2346155,57756,32568.0,6425.0,1959.0,1811050,2059588,0.7750127336002949,57756_20260331
20260331,2345636,14065,29516.0,6786.0,6025.0,1730981,2091603,0.2346485132390532,14065_20260331
20260331,2342102,2138,27980.0,6056.0,4609.0,1340721,2111006,0.2726183573559136,2138_20260331
20260331,2330933,58696,29822.0,7028.0,883.0,1904157,2037228,0.5245968030827141,58696_20260331
20260331,2326833,26960,38982.0,3957.0,1960.0,2158278,1978101,3.545505844209705,26960_20260331
20260331,2324050,19123,32630.0,5413.0,5375.0,1854083,1959495,1.7918289193433876,19123_20260331
20260331,2307886,22354,29382.0,10383.0,2450.0,1861609,1926860,0.2788699268508063,22354_20260331
20260331,2302796,10307,33060.0,11756.0,4148.0,1545069,2018333,0.3480551468736266,10307_20260331
20260331,2300997,1265,24779.0,5796.0,6081.0,960831,1943353,0.1861801645112966,1265_20260331
20260331,2298449,8405,28333.0,7251.0,5459.0,1553547,1890349,0.3697710934634616,8405_20260331
20260331,2297413,3864,31057.0,11493.0,6293.0,1573618,1992828,0.1911280209522624,3864_20260331
20260331,2277493,26856,30126.0,8092.0,3998.0,1436324,1997153,0.0032930946439791,26856_20260331
20260331,2275809,9923,41720.0,8302.0,4279.0,1769054,2056739,0.5415217182109746,9923_20260331
20260331,2272510,58536,20495.0,3037.0,5103.0,1187731,1906809,0.1150269965808731,58536_20260331
20260331,2255917,18059,32505.0,12532.0,1471.0,1657266,1905105,0.5499759078015725,18059_20260331
20260331,2253363,58513,31338.0,6482.0,2184.0,1799100,1947004,0.7312625617798819,58513_20260331
20260331,2252598,28513,29201.0,5974.0,20117.0,1810953,1465485,0.3463556302544883,28513_20260331
20260331,2249066,15555,29976.0,4702.0,4672.0,1954643,1887145,0.3033259139571715,15555_20260331
20260331,2248800,26223,35082.0,8319.0,734.0,1886140,1886424,1.6275346851654215,26223_20260331
20260331,2242998,1117,29376.0,6732.0,2838.0,1543685,1957939,0.4193048767765285,1117_20260331
20260331,2240710,24563,28574.0,11281.0,2780.0,1088117,1949063,0.0879631902388082,24563_20260331
20260331,2233698,6623,25398.0,5016.0,5172.0,1687740,1839387,0.1469760012320376,6623_20260331
20260331,2227906,30303,26357.0,5998.0,172.0,1937263,1417879,1.3797260746189473,30303_20260331
20260331,2221191,23992,27060.0,3744.0,2308.0,1730836,1681602,0.9216226790041918,23992_20260331
20260331,2220487,57742,31217.0,4684.0,406.0,1850962,1921378,2.4700437336494203,57742_20260331
20260331,2216638,172,28886.0,14735.0,7982.0,916351,1946159,0.1247835686296093,172_20260331
20260331,2212952,20741,28290.0,5432.0,4016.0,1700958,1890588,0.406154313333502,20741_20260331
20260331,2212532,34888,36940.0,12100.0,853.0,2008375,1701532,0.5544778561394818,34888_20260331
20260331,2205885,8252,34785.0,6573.0,2135.0,1917197,1922861,0.6877965079775238,8252_20260331
20260331,2205753,14266,32652.0,9658.0,1961.0,1668839,1840777,0.4685474756239706,14266_20260331
20260331,2203614,1005,25161.0,5754.0,4625.0,1545289,1890688,0.2004888333437707,1005_20260331
20260331,2199524,23275,29884.0,9906.0,2403.0,1486412,1778694,0.6543688543521234,23275_20260331
20260331,2198462,253,24896.0,5415.0,966.0,1782920,1894748,0.0142827121869743,253_20260331
20260331,2166977,5854,29687.0,7256.0,3039.0,1723314,1884857,0.3352135255704144,5854_20260331
20260331,2162070,18734,35971.0,20201.0,41866.0,1642217,1936193,4.561693192172316,18734_20260331
20260331,2161721,25620,128625.0,146082.0,397489.0,1534619,1216688,2.984982798427734,25620_20260331
20260331,2161369,17470,25984.0,1339.0,866.0,1470955,1750105,0.5084277603685442,17470_20260331
20260331,2149085,9204,33257.0,10229.0,2976.0,1330738,1773365,0.4910461894248017,9204_20260331
20260331,2148686,34681,27457.0,7934.0,1597.0,1615565,1802480,0.3035343461073418,34681_20260331
20260331,2143460,28263,28128.0,5977.0,1466.0,1764896,1811477,0.9476733878868744,28263_20260331
20260331,2139871,5415,27779.0,3634.0,3383.0,1444204,1874585,0.173515132454246,5415_20260331
20260331,2135629,33758,24223.0,5800.0,3715.0,1275680,1853356,0.5932210135749233,33758_20260331
20260331,2134039,30052,24171.0,-5169.0,368.0,1676520,1544566,0.5544416011141314,30052_20260331
20260331,2125608,16250,20888.0,3498.0,3978.0,1377583,1771846,0.0995950335151166,16250_20260331
20260331,2120392,21573,27896.0,8796.0,2272.0,1692109,1852587,0.3207425796739471,21573_20260331
20260331,2119347,58811,28319.0,6346.0,595.0,1669832,1872570,0.1521695125904347,58811_20260331
20260331,2115202,28405,25310.0,774.0,1937.0,1614319,1610758,1.092425215180394,28405_20260331
20260331,2114203,33684,,,,1694843,0,0.0,33684_20260331
20260331,2110424,7151,24457.0,5490.0,4424.0,1531825,1922719,0.3584113903177749,7151_20260331
20260331,2109952,5574,33506.0,11331.0,2727.0,1890253,1807591,0.7896862108711479,5574_20260331
20260331,2105071,4016,26155.0,5669.0,5537.0,1532632,1758940,0.3110108875187582,4016_20260331
20260331,2101863,20488,25089.0,7981.0,2362.0,1285413,1907138,0.0265954536523074,20488_20260331
20260331,2099477,13063,24666.0,4534.0,3434.0,1707899,1668765,0.1266029587368664,13063_20260331
20260331,2095241,34068,31721.0,12413.0,6584.0,1750790,1790859,0.2565337352600488,34068_20260331
20260331,2089318,30182,26502.0,4625.0,4595.0,1511760,1802962,0.2682214962011527,30182_20260331
20260331,2080808,17658,25571.0,4533.0,2664.0,1548894,1613762,0.180987385669413,17658_20260331
20260331,2076629,6917,24329.0,5546.0,3962.0,1449708,1853541,0.2140488262467682,6917_20260331
20260331,2072897,4160,32426.0,3496.0,2090.0,1679898,1809952,2.6120448821142586,4160_20260331
20260331,2058919,19772,28403.0,5183.0,3455.0,1517119,1775232,0.8091624779799497,19772_20260331
20260331,2046492,14712,41540.0,12938.0,14559.0,1458678,1534904,0.6455925554558728,14712_20260331
20260331,2046279,28453,25955.0,7207.0,2852.0,1452519,1743622,0.4718809116449907,28453_20260331
20260331,2041261,58783,28613.0,5562.0,4939.0,1645551,1794367,0.7151461767995372,58783_20260331
20260331,2036398,21956,21858.0,3335.0,3611.0,1378124,1793788,0.1071990838726025,21956_20260331
20260331,2035262,3719,30670.0,6253.0,366.0,1702987,1827517,0.232746447386135,3719_20260331
20260331,2033847,26336,24318.0,1968.0,817.0,1666281,1829768,0.2813387634369743,26336_20260331
20260331,2028949,25258,23852.0,-2147.0,128.0,918896,1808254,0.0236575685243936,25258_20260331
20260331,2019844,29147,35889.0,10358.0,916.0,1820689,1636252,0.0,29147_20260331
20260331,2017659,23293,19060.0,3307.0,1861.0,1244751,1777322,0.3038670062681553,23293_20260331
20260331,2014507,29523,22721.0,2272.0,2448.0,1437833,1719631,0.7123827318544934,29523_20260331
20260331,2014346,15118,24874.0,7764.0,22756.0,1533267,1237261,2.4910814725970614,15118_20260331
20260331,2012851,4857,25409.0,6882.0,5325.0,1505647,1758118,0.2904338175056176,4857_20260331
20260331,2011548,28116,18031.0,4833.0,1918.0,904669,1387758,0.1529667698707662,28116_20260331
20260331,2009991,33457,22545.0,5561.0,1655.0,1132713,1781504,0.2372647439714904,33457_20260331
20260331,2009091,90188,24240.0,4204.0,2593.0,1585669,1751233,0.6993710090782349,90188_20260331
20260331,2005305,3809,29274.0,8233.0,3362.0,1770243,1817252,0.9556650983266884,3809_20260331
20260331,2004124,33119,26342.0,5111.0,3780.0,1257930,1844106,0.1701990495598076,33119_20260331
20260331,1994473,10667,26679.0,6044.0,2579.0,1481693,1684618,0.3172266558634787,10667_20260331
20260331,1991136,16216,26479.0,5189.0,3218.0,1376191,1706856,0.3879694807386336,16216_20260331
20260331,1990854,57873,28164.0,5814.0,3642.0,1449892,1686692,1.520101423811088,57873_20260331
20260331,1981114,15809,29361.0,9959.0,2891.0,1473600,1738414,1.7173670975017086,15809_20260331
20260331,1980496,14969,27620.0,5737.0,3485.0,1699818,1516052,0.5143660981895445,14969_20260331
20260331,1973803,58490,26081.0,-1703.0,1965.0,1478842,1655342,2.128631884742297,58490_20260331
20260331,1972804,33188,24990.0,2823.0,753.0,1727173,1664812,0.4853497863954047,33188_20260331
20260331,1969645,18922,21045.0,3898.0,3515.0,1162369,1768019,0.2479126949272584,18922_20260331
20260331,1959788,20954,24258.0,9520.0,2245.0,1317564,1748773,0.0220432005910843,20954_20260331
20260331,1955338,18402,23891.0,6426.0,1780.0,1223935,1572309,0.9445425803620652,18402_20260331
20260331,1950418,58264,24240.0,7794.0,2534.0,1347943,1714210,3.733404839372893,58264_20260331
20260331,1950198,28905,29665.0,9848.0,7994.0,1635425,1618669,3.022462334593718,28905_20260331
20260331,1948394,19506,27274.0,6025.0,6180.0,1621946,1681097,1.3642517889092247,19506_20260331
20260331,1944068,4147,33783.0,12006.0,1966.0,1578241,1671420,0.5008569659086,4147_20260331
20260331,1940788,2102,20315.0,6823.0,2410.0,845854,1618302,0.0283905300321312,2102_20260331
20260331,1932462,34254,26688.0,6083.0,1841.0,1432365,1683788,0.5430895924473547,34254_20260331
20260331,1931310,32912,21314.0,6820.0,4073.0,1062237,1631125,0.1387141370365192,32912_20260331
20260331,1931040,2240,25254.0,14007.0,2791.0,1119150,1663045,0.312991962880106,2240_20260331
20260331,1929221,58689,23864.0,5028.0,1647.0,1465099,1596546,0.0,58689_20260331
20260331,1925047,18199,22452.0,3443.0,2796.0,1472666,1632120,0.3666403989097408,18199_20260331
20260331,1924057,3440,20962.0,5974.0,1740.0,1064622,1695551,0.3201048617582535,3440_20260331
20260331,1919735,4009,27241.0,3083.0,5392.0,1356097,1638131,1.7014327498326591,4009_20260331
20260331,1919385,34805,26322.0,7772.0,1602.0,1467531,1684433,0.0067730028107961,34805_20260331
20260331,1918524,58595,15544.0,8201.0,2642.0,269766,1741419,0.0,58595_20260331
20260331,1907111,18258,22066.0,4974.0,2901.0,1413193,1666074,0.5111396242798663,18258_20260331
20260331,1900140,34207,33198.0,8423.0,6188.0,1587030,1678791,1.3835296346584989,34207_20260331
20260331,1899721,7714,22286.0,3759.0,1887.0,1274471,1655155,0.506074313017543,7714_20260331
20260331,1895394,23286,20824.0,1371.0,2713.0,1420372,1370455,0.4947783943602227,23286_20260331
20260331,1887262,18213,20702.0,2844.0,1461.0,1467196,1427421,0.0805929436400457,18213_20260331
20260331,1880365,18355,20637.0,1803.0,1795.0,1282537,1615206,0.0371736338423657,18355_20260331
20260331,1879784,4993,21916.0,6719.0,6912.0,1286495,1630652,0.7884416507428512,4993_20260331
20260331,1878566,90227,24042.0,3130.0,1117.0,1461319,1615472,0.7317815823346105,90227_20260331
20260331,1862376,3387,26228.0,6280.0,2533.0,1345957,1655769,0.4019059523962937,3387_20260331
20260331,1848366,24540,30358.0,9773.0,90.0,1558549,1528107,1.6204582858589696,24540_20260331
20260331,1843103,57228,18504.0,3886.0,716.0,1283791,1682340,0.0258802682215806,57228_20260331
20260331,1842799,10619,24369.0,6479.0,2682.0,1433239,1546733,0.372042745844772,10619_20260331
20260331,1838119,6123,23826.0,4088.0,4889.0,1446747,1599582,0.8094688102348107,6123_20260331
20260331,1836211,19213,24408.0,6811.0,4978.0,1319779,1540948,0.7627663705314912,19213_20260331
20260331,1835013,59074,26095.0,5026.0,1304.0,1658281,1617344,0.1803801934918172,59074_20260331
20260331,1834444,90259,19517.0,3208.0,2777.0,1338650,1607067,0.5565173970968861,90259_20260331
20260331,1828069,17897,21573.0,2574.0,1676.0,1522086,1396350,0.3833006303372575,17897_20260331
20260331,1827411,22319,27239.0,5474.0,739.0,1501010,1541168,0.399143925477082,22319_20260331
20260331,1826168,6821,18983.0,5109.0,2812.0,986259,1651055,0.031431938353974,6821_20260331
20260331,1822778,4433,23306.0,8774.0,2988.0,1329280,1599511,0.5464735694637526,4433_20260331
20260331,1820457,58054,24926.0,4352.0,950.0,1451899,1342105,1.0073844095191482,58054_20260331
20260331,1820156,57265,21551.0,4651.0,3005.0,1335940,1588094,0.9994747702944144,57265_20260331
20260331,1814144,15511,22674.0,3312.0,3821.0,953202,1626964,0.3111109151202991,15511_20260331
20260331,1804237,59177,165577.0,169535.0,164473.0,1055235,495687,0.6096760015452516,59177_20260331
20260331,1794226,1487,17608.0,5595.0,3258.0,1005239,1601354,0.0851063355452434,1487_20260331
20260331,1794219,20015,17732.0,9503.0,39891.0,250311,1643045,0.0,20015_20260331
20260331,1781141,4931,22589.0,1277.0,-83.0,1489414,1536031,0.6294841340466589,4931_20260331
20260331,1780330,14207,21200.0,-10587.0,2874.0,1146992,1537756,3.1968792302550653,14207_20260331
20260331,1779609,17751,21230.0,2491.0,2259.0,1472144,1424715,0.5208447473574251,17751_20260331
20260331,1777199,18609,22700.0,4462.0,913.0,1201168,1388283,0.06161380914574,18609_20260331
20260331,1776310,1711,24701.0,5758.0,2651.0,1225943,1502074,0.95715274923859,1711_20260331
20260331,1763293,660,16459.0,3390.0,8507.0,988273,1535038,0.2563952786065617,660_20260331
20260331,1757504,5749,21069.0,4156.0,1829.0,1110491,1542318,0.7442941808382797,5749_20260331
20260331,1755759,9978,18152.0,5407.0,1230.0,658624,1529617,0.4787673023461648,9978_20260331
20260331,1751079,59257,29648.0,5361.0,1299.0,1515372,1521716,0.024784718450738,59257_20260331
20260331,1750393,13198,23774.0,5601.0,1263.0,1266353,1538604,1.1060373299024848,13198_20260331
20260331,1740134,18272,21673.0,5755.0,1545.0,1304892,1313222,0.1461956378072033,18272_20260331
20260331,1737451,18238,19403.0,4315.0,2417.0,1293275,1184326,0.4203859562082613,18238_20260331
20260331,1737007,11771,20064.0,4032.0,1580.0,1190178,1422758,0.1906728067301974,11771_20260331
20260331,1736177,4506,19407.0,7528.0,6286.0,1174041,1382516,0.2862611358173734,4506_20260331
20260331,1733567,5956,20870.0,4688.0,6470.0,1234454,1541944,0.279539239037199,5956_20260331
20260331,1724117,6862,23885.0,6324.0,7727.0,1062944,1464336,0.212166575702229,6862_20260331
20260331,1717890,55130,15519.0,6751.0,21399.0,1129314,1243007,0.3220811576992706,55130_20260331
20260331,1717591,58433,22123.0,5308.0,1247.0,1324764,1497479,0.8375684315998395,58433_20260331
20260331,1714230,686,22879.0,7118.0,2393.0,1172517,1457729,0.5460177455767313,686_20260331
20260331,1707118,1209,22885.0,6843.0,4382.0,1132406,1525644,0.1199682740150358,1209_20260331
20260331,1704832,5019,21900.0,3607.0,2487.0,1292317,1436463,0.9071275058187552,5019_20260331
20260331,1703431,59378,3511.0,-6009.0,1192.0,0,1097732,0.0,59378_20260331
20260331,1697242,3325,23253.0,10521.0,2111.0,1324033,1483767,0.0858451534901917,3325_20260331
20260331,1694155,15912,21434.0,4262.0,1779.0,1395674,1353280,1.182064214903595,15912_20260331
20260331,1683330,5962,22690.0,20646.0,15259.0,420843,1450891,0.0034455513773294,5962_20260331
20260331,1678841,34728,26227.0,5425.0,6485.0,1300657,1426089,0.8131204801407638,34728_20260331
20260331,1676292,18185,22510.0,6621.0,3152.0,1159743,1422045,0.5190623113395518,18185_20260331
20260331,1675596,11236,22027.0,5464.0,2282.0,1349473,1443770,0.7845566592424427,11236_20260331
20260331,1672894,26517,19312.0,1859.0,1151.0,1451235,1396072,0.9020894330423804,26517_20260331
20260331,1670707,8432,21232.0,8565.0,3551.0,1085315,1492356,0.0027533253885929,8432_20260331
20260331,1668521,90173,18092.0,1340.0,1381.0,1272202,1338961,0.1097978389244127,90173_20260331
20260331,1663062,384,21838.0,4106.0,2716.0,1189886,1429085,1.1885906839312064,384_20260331
20260331,1657965,1552,20014.0,4001.0,3714.0,1062989,1412586,0.6571911952302975,1552_20260331
20260331,1653503,20818,22562.0,7377.0,2242.0,1048400,1498829,0.5863309591818098,20818_20260331
20260331,1652652,57415,17703.0,2525.0,2890.0,1106859,1495717,0.0649864581291161,57415_20260331
20260331,1651548,8904,20521.0,8457.0,3248.0,1016584,1416910,0.0051466866237009,8904_20260331
20260331,1649986,26444,21614.0,3079.0,342.0,1391487,1210901,0.0745460870577083,26444_20260331
20260331,1646148,34755,18877.0,5783.0,1489.0,1229688,1427791,0.3624825957325829,34755_20260331
20260331,1633576,16160,21406.0,8199.0,5185.0,1211752,1267880,0.4342620116847945,16160_20260331
20260331,1628308,89,23060.0,3968.0,2217.0,1294249,1434416,0.0012282688533127,89_20260331
20260331,1627182,90169,17989.0,396.0,1684.0,1197891,1304409,0.4996367953922794,90169_20260331
